id,neo_reference_id,name,absolute_magnitude_h,estimated_diameter_min_km,estimated_diameter_max_km,is_potentially_hazardous_asteroid,close_approach_date,relative_velocity_kmph,astronomical,miss_distance_km,miss_distance_lunar,orbiting_body
54468766,54468766,(2024 RU3),24.11,0.0400456158,0.0895447192,False,2024-08-14,21495.4915332778,0.1429201948,21380556.722065076,55.5959557772,Earth
2434786,2434786,434786 (2006 PW),18.16,0.620233153,1.3868834919,False,2024-08-20,112300.166761547,0.4109922008,61483557.8262923,159.8759661112,Earth
3756789,3756789,(2016 PO),25.1,0.0253837029,0.0567596853,False,2024-08-20,44436.5784771181,0.4376877312,65477152.31265254,170.2605274368,Earth
3781330,3781330,(2017 QX35),22.27,0.0934447651,0.2089488469,False,2024-08-20,39847.7476382447,0.154130432,23057584.32937984,59.956738048,Earth
54203000,54203000,(2018 UY37),22.47,0.0852226386,0.1905636132,False,2024-08-20,18054.1714580422,0.2133689145,31919535.133412115,83.0005077405,Earth
54317182,54317182,(2022 UG2),27.11,0.0100590039,0.0224926165,False,2024-08-20,24202.8412082626,0.3862459917,57781577.65435768,150.2496907713,Earth
54412202,54412202,(2023 XC),28.47,0.005377185,0.0120237511,False,2024-08-20,21745.6404736316,0.2814695711,42107248.30637356,109.4916631579,Earth
54459242,54459242,(2024 NU2),19.42,0.3471802221,0.776318577,False,2024-08-20,124395.7729222987,0.4632167931,69296245.5959907,180.1913325159,Earth
54466135,54466135,(2024 PQ5),24.55,0.0327005439,0.0731206391,False,2024-08-20,45246.9807078469,0.0345595921,5170041.366228827,13.4436813269,Earth
54467173,54467173,(2024 QY),25.48,0.0213086029,0.0476474846,False,2024-08-20,40599.4233199496,0.053230161,7963118.70535707,20.706532629,Earth
54485959,54485959,(2024 RP74),25.93,0.0173202827,0.0387293295,False,2024-08-20,22084.7744864016,0.0814100933,12178776.55418127,31.6685262937,Earth
3427459,3427459,(2008 SS),22.18,0.0973991073,0.217791025,False,2024-08-21,46955.1976940956,0.468550669,70094182.06947502,182.266210241,Earth
3644685,3644685,(2013 NK),21.46,0.135692229,0.303417048,False,2024-08-21,9423.1820165376,0.2687237222,40200496.45959172,104.5335279358,Earth
3748364,3748364,(2016 FE12),20.6,0.2016299194,0.4508582062,False,2024-08-21,95258.5886846437,0.4476237229,66963555.50731023,174.1256282081,Earth
3767164,3767164,(2017 BO30),23.9,0.04411182,0.0986370281,False,2024-08-21,61001.1999040968,0.2984089375,44641341.43896312,116.0810766875,Earth
54110077,54110077,(2021 CR1),25.1,0.0253837029,0.0567596853,False,2024-08-21,67396.4150094857,0.4706604324,70409798.18031898,183.0869082036,Earth
54265623,54265623,(2021 QS83),22.37,0.0892390579,0.1995445996,False,2024-08-21,43229.0489707256,0.3834855408,57368620.07947809,149.1758753712,Earth
54413282,54413282,(2023 XO1),27.06,0.0102933082,0.0230165369,False,2024-08-21,26622.6098397113,0.3586125361,53647671.555858105,139.5002765429,Earth
54430726,54430726,(2024 EW3),28.41,0.0055278338,0.0123606121,False,2024-08-21,13723.3605586043,0.1576534455,23584619.644961085,61.3271902995,Earth
54431496,54431496,(2024 FC1),27.66,0.0078082728,0.0174598287,False,2024-08-21,22708.0014254699,0.2154826792,32235749.830213305,83.8227622088,Earth
54466066,54466066,(2024 PQ4),23.62,0.0501828101,0.1122121746,False,2024-08-21,75635.5766977102,0.0714929072,10695186.637227664,27.8107409008,Earth
54467568,54467568,(2024 QL2),25.91,0.0174805453,0.0390876876,False,2024-08-21,26977.819265754,0.0199998515,2991935.184716305,7.7799422335,Earth
54467572,54467572,(2024 RD),26.78,0.0117099483,0.0261842403,False,2024-08-21,18036.8989262122,0.0034188644,511454.832058828,1.3299382516,Earth
54467957,54467957,(2024 RT),24.8,0.0291443905,0.0651688382,False,2024-08-21,60134.891468647,0.0369665936,5530123.663715632,14.3800049104,Earth
54468506,54468506,(2024 RK2),27.81,0.0072871041,0.0162944602,False,2024-08-21,10336.2414100393,0.0198586621,2970813.551209727,7.7250195569,Earth
54470177,54470177,(2024 RS10),22.2,0.096506147,0.2157943048,False,2024-08-21,52947.2725049635,0.1851351178,27695819.285079084,72.0175608242,Earth
54502147,54502147,(2024 WO12),23.57,0.0513517179,0.1148259319,False,2024-08-21,24984.091665409,0.0593456951,8877989.580629436,23.0854753939,Earth
2452314,2452314,452314 (1999 LN28),19.05,0.4116754573,0.9205343072,False,2024-08-19,54884.3172280016,0.4807421117,71917995.92962208,187.0086814513,Earth
3381258,3381258,(2007 PQ9),22.22,0.0956213733,0.2138158908,False,2024-08-19,19388.2543410587,0.2326450743,34803207.58127174,90.4989339027,Earth
3744802,3744802,(2016 DB1),26.5,0.0133215567,0.0297879063,False,2024-08-19,30656.9880096461,0.3823683771,57201494.76951677,148.7412986919,Earth
54187638,54187638,(2021 QR),21.77,0.1176399894,0.2630510131,False,2024-08-19,83016.1687274082,0.3090211211,46228901.50157206,120.2092161079,Earth
54445846,54445846,(2024 JV33),21.21,0.152249185,0.3404395273,True,2024-08-19,39878.1566135417,0.0306840718,4590271.784207066,11.9361039302,Earth
54459240,54459240,(2024 NS2),22.5,0.0840533402,0.1879489824,False,2024-08-19,2149.9952578589,0.2877559509,43047677.33446458,111.9370649001,Earth
54465553,54465553,(2024 PY1),23.01,0.0664591797,0.1486072436,False,2024-08-19,47105.2081603951,0.1120886777,16768227.435036499,43.6024956253,Earth
54466138,54466138,(2024 PV5),24.07,0.0407901194,0.0912094798,False,2024-08-19,41678.7397694449,0.1013276695,15158403.529263966,39.4164634355,Earth
54466388,54466388,(2024 QA),25.7,0.0192555078,0.0430566244,False,2024-08-19,77989.5864122987,0.0047279843,707296.380673441,1.8391858927,Earth
54467169,54467169,(2024 QW),25.3,0.0231502122,0.0517654482,False,2024-08-19,41552.9567506836,0.0521129733,7795989.805046871,20.2719466137,Earth
54467560,54467560,(2024 PZ8),22.05,0.1034081995,0.2312277636,False,2024-08-19,16609.9090702563,0.4697546758,70274298.92222054,182.7345688862,Earth
54470738,54470738,(2024 RO13),24.68,0.0308003021,0.0688715693,False,2024-08-19,15564.6335391871,0.1773598804,26532660.33129475,68.9929934756,Earth
2250577,2250577,250577 (2005 AC),18.36,0.5656593584,1.2648527775,False,2024-08-22,115236.3259615525,0.3040338317,45482813.63025848,118.2691605313,Earth
2354182,2354182,354182 (2002 DU3),20.77,0.1864468183,0.41690776,True,2024-08-22,27343.3333632784,0.0924226663,13826234.018200781,35.9524171907,Earth
2436116,2436116,436116 (2009 TB3),21.21,0.152249185,0.3404395273,False,2024-08-22,45745.6932447275,0.3487560724,52173165.58060579,135.6661121636,Earth
3291347,3291347,(2005 SM25),19.48,0.3377185972,0.7551617405,False,2024-08-22,27534.3987952036,0.1898033755,28394180.693610184,73.8335130695,Earth
3755219,3755219,(2016 NF23),22.92,0.0692715614,0.1548959201,False,2024-08-22,90984.785048689,0.4699988433,70310825.86014377,182.8295500437,Earth
3767250,3767250,(2017 BS31),21.94,0.1087814834,0.2432427915,True,2024-08-22,38607.5271981442,0.4605367367,68895314.86707082,179.1487905763,Earth
3785770,3785770,(2017 TK4),27.9,0.0069912523,0.0156329154,False,2024-08-22,68382.8363294903,0.4887331345,73113435.91962351,190.1171893205,Earth
54161317,54161317,(2021 LL15),26.47,0.013506878,0.0302022973,False,2024-08-22,28538.4170887594,0.2824836642,42258954.47411525,109.8861453738,Earth
54269717,54269717,(2022 GG3),28.9,0.004411182,0.0098637028,False,2024-08-22,69328.1370762911,0.2699307523,40381065.591577604,105.0030626447,Earth
54297619,54297619,(2022 QN4),26.73,0.011982708,0.0267941497,False,2024-08-22,55585.6894089403,0.1379410318,20635684.542882267,53.6590613702,Earth
54359836,54359836,(2023 KL2),25.76,0.0187307418,0.0418832119,False,2024-08-22,47799.9604426432,0.2947061917,44087418.55413168,114.6407085713,Earth
54465396,54465396,(2024 PP),23.4,0.0555334912,0.1241766613,False,2024-08-22,18157.1592919099,0.1700741643,25442732.72131004,66.1588499127,Earth
54465477,54465477,(2024 PD1),24.53,0.0330031183,0.0737972161,False,2024-08-22,17602.8759691652,0.1664917433,24906810.17026677,64.7652881437,Earth
54467609,54467609,(2024 RL),25.11,0.0252670754,0.0564988982,False,2024-08-22,28371.1518607372,0.0637535867,9537400.775180329,24.8001452263,Earth
54467614,54467614,(2024 RP),23.84,0.0453476699,0.1014004725,False,2024-08-22,30057.659822448,0.1927546533,28835685.56626847,74.9815601337,Earth
3288854,3288854,(2005 QB5),23.69,0.0485909037,0.1086525639,False,2024-08-23,43045.3453005349,0.0711869242,10649412.232171454,27.6917135138,Earth
3370497,3370497,(2007 EE26),26.1,0.0160160338,0.0358129403,False,2024-08-23,25300.187577786,0.4393577122,65726977.91319302,170.9101500458,Earth
3686154,3686154,(2014 QF434),22.13,0.099667824,0.2228640296,False,2024-08-23,108756.8898795788,0.4675008422,69937130.21632612,181.8578276158,Earth
3769411,3769411,(2017 DE),23.3,0.058150704,0.130028927,False,2024-08-23,56912.5564245076,0.0970809537,14523103.89108862,37.7644909893,Earth
3781410,3781410,(2017 RO2),22.25,0.0943093989,0.2108822268,False,2024-08-23,62285.1562893096,0.4416095305,66063845.134500034,171.7861073645,Earth
3795124,3795124,(2017 YF7),23.65,0.0494942761,0.1106725658,False,2024-08-23,23357.314090449,0.4122539671,61672315.37721008,160.3667932019,Earth
3826652,3826652,(2018 PD9),27.4,0.0088014652,0.0196806745,False,2024-08-23,51592.6121466985,0.2875382702,43015112.76540448,111.8523871078,Earth
3840745,3840745,(2019 FM2),20.61,0.2007035141,0.4487867009,True,2024-08-23,80442.2931975605,0.3424435502,51228825.70515808,133.2105410278,Earth
54051318,54051318,(2020 QW3),25.4,0.022108281,0.0494356193,False,2024-08-23,65658.009754796,0.0715834466,10708731.138618741,27.8459607274,Earth
54100288,54100288,(2020 XD6),25.2,0.0242412481,0.0542050786,False,2024-08-23,106129.1954889227,0.4785986254,71597334.94476789,186.1748652806,Earth
54123253,54123253,(2021 DK),21.35,0.1427430515,0.3191831664,False,2024-08-23,51363.5406000332,0.2067148261,30924097.68198041,80.4120673529,Earth
54249059,54249059,(2022 EX1),22.5,0.0840533402,0.1879489824,False,2024-08-23,70827.9558983672,0.300850858,45006647.54447246,117.030983762,Earth
54304749,54304749,(2022 SY1),22.46,0.0856160085,0.1914432149,False,2024-08-23,43039.2055627717,0.2362731621,35345961.78832473,91.9102600569,Earth
54323527,54323527,(2022 VG),27.72,0.0075954757,0.0169839999,False,2024-08-23,33028.8410470256,0.2808406669,42013165.5776195,109.2470194241,Earth
54377576,54377576,(2023 QD2),26.88,0.0111829138,0.0250057554,False,2024-08-23,43432.1610930162,0.1523313882,22788451.208863135,59.2569100098,Earth
54378881,54378881,(2023 QN7),23.44,0.0545198907,0.1219101818,False,2024-08-23,66892.735249857,0.4017229178,60096892.833065085,156.2702150242,Earth
54441095,54441095,(2024 JY8),20.56,0.2053784995,0.459240286,False,2024-08-23,30453.3850423746,0.2249612603,33653725.37339556,87.5099302567,Earth
54465556,54465556,(2024 NO5),20.81,0.1830437804,0.4092983358,True,2024-08-23,58786.2936552665,0.1360972881,20359864.412536345,52.9418450709,Earth
54466132,54466132,(2024 PR4),24.51,0.0333084924,0.0744800533,False,2024-08-23,20509.8581043979,0.0523519519,7831740.494582453,20.3649092891,Earth
54466219,54466219,(2024 PD6),22.18,0.0973991073,0.217791025,False,2024-08-23,29094.6496639708,0.2689086497,40228161.21969614,104.6054647333,Earth
54468532,54468532,(2024 RP3),25.93,0.0173202827,0.0387293295,False,2024-08-23,40267.5103253675,0.0217440551,3252864.328122637,8.4584374339,Earth
54470425,54470425,(2024 RM12),25.16,0.0246919266,0.0552128263,False,2024-08-23,17531.4332656588,0.0930671488,13922647.227453057,36.2031208832,Earth
54471075,54471075,(2024 RH16),25.81,0.018304378,0.0409298336,False,2024-08-23,39317.5288357859,0.026653867,3987361.73046329,10.368354263,Earth
3136724,3136724,(2002 RS129),22.91,0.0695913044,0.1556108872,False,2024-08-24,28618.7570919854,0.1241877271,18578219.454301275,48.3090258419,Earth
3405191,3405191,(2008 EE9),22.32,0.0913177026,0.2041925905,False,2024-08-24,68806.6163862358,0.122305397,18296626.88070439,47.576799433,Earth
3542555,3542555,(2010 PQ10),21.62,0.1260535197,0.2818642388,False,2024-08-24,54687.7456074893,0.2989472352,44721869.62830903,116.2904744928,Earth
3564249,3564249,(2011 HP24),25.8,0.0183888672,0.0411187571,False,2024-08-24,14359.9687520905,0.2486806043,37202088.71359284,96.7367550727,Earth
3728646,3728646,(2015 SW6),24.45,0.0342416731,0.0765667087,False,2024-08-24,33176.8549879375,0.0792875877,11861254.2373582,30.8428716153,Earth
3767326,3767326,(2017 BL92),20.88,0.1772372393,0.3963145151,False,2024-08-24,69637.6853040758,0.3046390855,45573358.309547886,118.5046042595,Earth
3824978,3824978,(2018 KS),27.9,0.0069912523,0.0156329154,False,2024-08-24,24386.1097541319,0.2454675676,36721425.26704101,95.4868837964,Earth
3827168,3827168,(2018 RW),30.6,0.0020162992,0.0045085821,False,2024-08-24,75633.1708742107,0.4922550538,73640307.54521541,191.4872159282,Earth
54137454,54137454,(2021 GQ10),26.6,0.0127219879,0.0284472297,False,2024-08-24,57934.4398437319,0.483100886,72270863.54071282,187.926244654,Earth
54231259,54231259,(2021 YB),27.52,0.0083282735,0.0186225856,False,2024-08-24,15321.9023260686,0.1880323168,28129234.084445216,73.1445712352,Earth
54240286,54240286,(2022 BN2),29.76,0.0029686225,0.0066380417,False,2024-08-24,74423.9902222958,0.4046663917,60537230.25890568,157.4152263713,Earth
54340429,54340429,(2023 BT7),23.58,0.0511157782,0.1142983547,False,2024-08-24,51887.6470789236,0.3850107857,57596793.46774646,149.7691956373,Earth
54353141,54353141,(2023 FT10),25.98,0.0169260249,0.0378477424,False,2024-08-24,26118.608515856,0.1432617638,21431654.716923106,55.7288261182,Earth
54376882,54376882,(2023 PR),24.52,0.0331554538,0.0741378485,False,2024-08-24,60133.6767032748,0.386493163,57818553.95436281,150.345840407,Earth
54377563,54377563,(2023 QR1),27.26,0.0093876087,0.0209913311,False,2024-08-24,22872.7466211219,0.0597410622,8937135.656657513,23.2392731958,Earth
54423944,54423944,(2024 CZ),26.61,0.0126635356,0.0283165265,False,2024-08-24,23659.0818650508,0.1671126188,24999691.822601955,65.0068087132,Earth
54457678,54457678,(2024 NM),22.1,0.1010543415,0.2259643771,False,2024-08-24,43208.354163893,0.1790750666,26789248.533468142,69.6602009074,Earth
54466131,54466131,(2024 PT4),22.96,0.0680072129,0.1520687509,False,2024-08-24,5377.4788220276,0.3221449531,48192198.8150099,125.3143867559,Earth
54467081,54467081,(2024 QF),26.46,0.0135692229,0.0303417048,False,2024-08-24,43200.3412018717,0.0141905472,2122875.635254464,5.5201228608,Earth
54467117,54467117,(2024 QN),26.35,0.0142743051,0.0319183166,False,2024-08-24,28509.3765177212,0.00499448,747163.5697576,1.94285272,Earth
54467128,54467128,(2024 QT),27.93,0.0068953287,0.0154184238,False,2024-08-24,22930.2925558645,0.008161669,1220968.29804503,3.174889241,Earth
54467565,54467565,(2024 QJ2),24.38,0.0353634784,0.0790751417,False,2024-08-24,30532.8001319647,0.0202426513,3028257.517632731,7.8743913557,Earth
54467969,54467969,(2024 RG1),25.24,0.0237987955,0.0532157244,False,2024-08-24,19177.684334032,0.1421211548,21261022.040020276,55.2851292172,Earth
54468781,54468781,(2024 RK4),25.5,0.0211132445,0.0472106499,False,2024-08-24,21651.907612215,0.0723903424,10829441.031610688,28.1598431936,Earth
54469543,54469543,(2024 RN9),24.38,0.0353634784,0.0790751417,False,2024-08-24,22666.2782157157,0.1015281015,15188387.729543805,39.4944314835,Earth
54471950,54471950,(2024 RO30),24.34,0.0360209346,0.0805452583,False,2024-08-24,18858.6874563677,0.1932786995,28914081.761570066,75.1854141055,Earth
3647191,3647191,(2013 RT9),26.5,0.0133215567,0.0297879063,False,2024-08-25,34443.3682935691,0.3066888893,45880004.59194579,119.3019779377,Earth
3676114,3676114,(2014 OH112),26.5,0.0133215567,0.0297879063,False,2024-08-25,65040.9331696585,0.4702798338,70352861.44043401,182.9388553482,Earth
3725659,3725659,(2015 PA57),24.5,0.0334622374,0.0748238376,False,2024-08-25,86555.7050379264,0.450067819,67329187.07794553,175.076381591,Earth
3746001,3746001,(2016 EV84),26.7,0.0121494041,0.0271668934,False,2024-08-25,39834.2763169762,0.2858426699,42761454.572153114,111.1927985911,Earth
3799805,3799805,(2018 EF1),24.2,0.0384197891,0.0859092601,False,2024-08-25,40558.6524152596,0.1039478474,15550376.562125038,40.4357126386,Earth
54218590,54218590,(2021 VB9),21.62,0.1260535197,0.2818642388,False,2024-08-25,20275.4880429272,0.1775211183,26556781.17769802,69.0557150187,Earth
54289177,54289177,(2022 MP2),26.02,0.0166170902,0.0371569432,False,2024-08-25,16574.1128485057,0.1564320057,23401894.852547858,60.8520502173,Earth
54376987,54376987,(2023 QE),27.38,0.0088829042,0.0198627775,False,2024-08-25,46776.5587387955,0.3454770392,51682629.198226504,134.3905682488,Earth
54392937,54392937,(2023 TA8),21.46,0.135692229,0.303417048,False,2024-08-25,46061.4555752098,0.3213484624,48073045.50281509,125.0045518736,Earth
54465829,54465829,(2024 PM3),25.66,0.0196134944,0.0438571068,False,2024-08-25,15314.892385199,0.096730688,14470704.88843456,37.628237632,Earth
54467193,54467193,(2024 QL1),27.57,0.0081386988,0.0181986838,False,2024-08-25,14829.3657868972,0.0071033489,1062645.865306843,2.7632027221,Earth
54467481,54467481,(2024 QR1),23.94,0.0433066885,0.0968366995,False,2024-08-25,54220.9281075112,0.0977553462,14623991.572632594,38.0268296718,Earth
54467604,54467604,(2024 RE),23.38,0.0560473362,0.1253256538,False,2024-08-25,23914.1631804174,0.0303837574,4545345.389636738,11.8192816286,Earth
54467965,54467965,(2024 RC1),23.68,0.0488151892,0.1091540813,False,2024-08-25,39181.3264110355,0.0888065739,13285274.297437593,34.5457572471,Earth
54467979,54467979,(2024 RQ1),25.76,0.0187307418,0.0418832119,False,2024-08-25,39077.8558395192,0.0290114399,4340049.614673013,11.2854501211,Earth
54469549,54469549,(2024 RV9),22.1,0.1010543415,0.2259643771,False,2024-08-25,20016.0229126904,0.3901741411,58369220.43763946,151.7777408879,Earth
54470721,54470721,(2024 RQ12),21.45,0.1363185559,0.3048175575,False,2024-08-25,50220.0873896872,0.2095222046,31344075.525864203,81.5041375894,Earth
3092233,3092233,(1999 SJ10),19.72,0.3023813326,0.6761452148,False,2024-08-30,64233.0888576998,0.1336154225,19988582.605150074,51.9763993525,Earth
3525129,3525129,(2010 KV39),26.8,0.0116025908,0.0259441818,False,2024-08-30,33734.030669081,0.350536607,52439529.76422709,136.358740123,Earth
3634620,3634620,(2013 GX68),23.0,0.0667659413,0.1492931834,False,2024-08-30,18768.5329946409,0.3104387975,46440982.87136132,120.7606922275,Earth
3740664,3740664,(2016 BQ),26.54,0.0130784109,0.0292442157,False,2024-08-30,55103.3285151107,0.3643588266,54507304.375059344,141.7355835474,Earth
3759293,3759293,(2016 RJ20),23.65,0.0494942761,0.1106725658,False,2024-08-30,53223.732784921,0.0467231992,6989691.079905704,18.1753244888,Earth
3835875,3835875,(2018 VC),26.34,0.0143401923,0.0320656449,False,2024-08-30,14145.7688739973,0.0917151502,13720391.116650075,35.6771934278,Earth
54051372,54051372,(2020 QX4),23.08,0.0643509521,0.1438931032,False,2024-08-30,44123.5651279583,0.2556871536,38250253.56492283,99.4623027504,Earth
54199807,54199807,(2021 ST),25.99,0.0168482569,0.0376738478,False,2024-08-30,79956.4362271772,0.4428459467,66248810.36445353,172.2670732663,Earth
54467537,54467537,(2024 QA2),25.04,0.0260948603,0.0583498816,False,2024-08-30,48705.7836489286,0.0167329293,2503210.582140591,6.5091094977,Earth
54467961,54467961,(2024 RY),25.18,0.0244655496,0.0547066321,False,2024-08-30,32207.8358780071,0.0060505269,905145.936617703,2.3536549641,Earth
54467974,54467974,(2024 RM1),23.26,0.0592318063,0.1324463452,False,2024-08-30,81260.2386710561,0.0599641528,8970509.535234535,23.3260554392,Earth
54468525,54468525,(2024 RJ3),25.59,0.0202560601,0.0452939273,False,2024-08-30,22949.0368853647,0.0543254163,8126966.565343281,21.1325869407,Earth
54468777,54468777,(2024 RG4),25.17,0.0245784775,0.0549591464,False,2024-08-30,71854.7683023112,0.0415848179,6221000.182177873,16.1764941631,Earth
54469547,54469547,(2024 RT9),21.74,0.1192765246,0.2667104172,False,2024-08-30,37219.1225210096,0.4913406736,73503518.21492523,191.1315220304,Earth
3426814,3426814,(2008 RZ24),20.21,0.2412986969,0.5395602892,False,2024-08-31,55765.9958332252,0.1134390216,16970236.006243993,44.1277794024,Earth
3562865,3562865,(2011 GG60),22.16,0.0983003302,0.2198062205,False,2024-08-31,38706.7499738932,0.4494975008,67243868.69000329,174.8545278112,Earth
3599869,3599869,(2012 DM32),26.2,0.0152951935,0.0342010925,False,2024-08-31,24102.8495678884,0.1226550939,18348940.79208999,47.7128315271,Earth
3627059,3627059,(2013 DF),24.6,0.0319561887,0.0714562102,False,2024-08-31,61054.8694959827,0.4711307762,70480160.6109667,183.2698719418,Earth
3659802,3659802,(2014 BX32),21.65,0.1243240006,0.2779969165,False,2024-08-31,57123.9540674291,0.1829468145,27368453.772485115,71.1663108405,Earth
3669357,3669357,(2014 HL129),28.3,0.0058150704,0.0130028927,False,2024-08-31,71975.8715204498,0.4999515747,74791690.67826588,194.4811625583,Earth
3843107,3843107,(2019 NC1),21.4,0.1394938229,0.3119176705,False,2024-08-31,29571.7252337559,0.1659812516,24830441.69929409,64.5667068724,Earth
54148202,54148202,(2021 KL2),20.58,0.2034955781,0.4550299458,False,2024-08-31,50857.7588503096,0.330557443,49450689.38544641,128.586845327,Earth
54196823,54196823,(2021 RB16),26.84,0.0113908197,0.0254706471,False,2024-08-31,29088.5376782042,0.0291055177,4354123.453167299,11.3220463853,Earth
54377393,54377393,(2023 QH1),25.93,0.0173202827,0.0387293295,False,2024-08-31,40173.2874477148,0.1756602754,26278403.0434534,68.3318471306,Earth
54467172,54467172,(2024 QZ),24.54,0.0328514828,0.0734581487,False,2024-08-31,18137.6706782544,0.1864237169,27888590.965723004,72.5188258741,Earth
54467538,54467538,(2024 QB2),28.38,0.0056047336,0.0125325654,False,2024-08-31,24406.7076741975,0.0107518976,1608460.979418112,4.1824881664,Earth
54467569,54467569,(2024 QM2),24.02,0.0417402433,0.0933340215,False,2024-08-31,19013.1634997455,0.1952478132,29208656.976877883,75.9513993348,Earth
54467610,54467610,(2024 RK),26.67,0.0123184191,0.0275448225,False,2024-08-31,29372.488221132,0.0276336734,4133938.680915658,10.7494989526,Earth
54467977,54467977,(2024 RP1),29.32,0.0036354232,0.0081290534,False,2024-08-31,23018.6192683837,0.0031738076,474794.856749812,1.2346111564,Earth
54468269,54468269,(2024 RY1),23.21,0.0606114923,0.1355314169,False,2024-08-31,80864.1448428791,0.0582275995,8710724.860413065,22.6505362055,Earth
54468511,54468511,(2024 RN2),27.54,0.0082519194,0.0184518527,False,2024-08-31,29864.9946958462,0.0175282031,2622181.848687397,6.8184710059,Earth
54468528,54468528,(2024 RK3),25.07,0.0257368254,0.0575492912,False,2024-08-31,34568.2663218261,0.045502964,6807146.49308668,17.700652996,Earth
54471046,54471046,(2024 RO14),24.21,0.0382432662,0.0855145429,False,2024-08-31,38160.4124021105,0.0187587265,2806265.528312555,7.2971446085,Earth
54471956,54471956,(2024 RF32),25.07,0.0257368254,0.0575492912,False,2024-08-31,39618.1352006021,0.0397254495,5942842.629992565,15.4531998555,Earth
54482412,54482412,(2024 RX47),24.17,0.0389542616,0.087104377,False,2024-08-31,27567.000549855,0.0579367222,8667210.235901713,22.5373849358,Earth
54496026,54496026,(2024 UG5),22.78,0.0738847787,0.1652113876,False,2024-08-31,38403.7346989181,0.4062418632,60772917.43955138,158.0280847848,Earth
2756476,2756476,756476 (2019 NC1),21.4,0.1394938229,0.3119176705,False,2024-08-31,29571.7252168888,0.1659812515,24830441.684334304,64.5667068335,Earth
54509097,54509097,(2024 YR3),25.45,0.0216050351,0.0483103272,False,2024-08-31,13400.1949706829,0.1833935795,27435288.864875667,71.3401024255,Earth
3289173,3289173,(2005 QQ87),22.84,0.0718712133,0.1607089186,False,2024-08-26,71641.1402564098,0.1178217429,17625881.777527623,45.8326579881,Earth
3449591,3449591,(2009 EP2),21.61,0.1266353563,0.283165265,True,2024-08-26,74717.9824393444,0.4202919689,62874783.32554624,163.4935759021,Earth
54130764,54130764,(2021 ER2),25.44,0.0217047594,0.0485333175,False,2024-08-26,43147.6844577689,0.429638027,64272933.71020249,167.129192503,Earth
54193345,54193345,(2021 RZ3),27.33,0.0090898136,0.0203254411,False,2024-08-26,40124.2095225108,0.3140508056,46981331.58954407,122.1657633784,Earth
54196827,54196827,(2021 RF16),28.97,0.0042712499,0.009550805,False,2024-08-26,63282.0843856019,0.3141958977,47003037.0586579,122.2222042053,Earth
54240292,54240292,(2022 BS2),25.35,0.0226232491,0.0505871228,False,2024-08-26,46780.7664332981,0.2780130948,41590166.81418808,108.1470938772,Earth
54293323,54293323,(2022 OB10),22.98,0.067383719,0.1506745763,False,2024-08-26,78028.5904147922,0.3968122876,59362273.01478741,154.3599798764,Earth
54377574,54377574,(2023 QB2),26.25,0.0149470324,0.0334225806,False,2024-08-26,19094.6486951617,0.1118757657,16736376.25333906,43.5196728573,Earth
54460106,54460106,(2024 NE3),22.34,0.0904804968,0.2023205415,False,2024-08-26,10813.792964991,0.2685902672,40180531.875850864,104.4816139408,Earth
54465299,54465299,(2024 OU2),23.1,0.063760979,0.1425738833,False,2024-08-26,11270.5618071813,0.2628823121,39326633.95083523,102.2612194069,Earth
54466060,54466060,(2024 PF4),23.27,0.0589596608,0.1318378096,False,2024-08-26,19584.4577820299,0.1633294337,24433735.38982622,63.5351497093,Earth
54467483,54467483,(2024 QT1),27.68,0.0077366861,0.017299756,False,2024-08-26,29437.9177949571,0.0155898993,2332215.728794491,6.0644708277,Earth
54467962,54467962,(2024 RZ),25.29,0.0232570687,0.0520043867,False,2024-08-26,50439.7018047532,0.0383556249,5737919.787558963,14.9203380861,Earth
54469535,54469535,(2024 RY8),24.76,0.0296862251,0.0663804174,False,2024-08-26,40258.4019025788,0.0802628052,12007144.698144924,31.2222312228,Earth
54469545,54469545,(2024 RR9),24.77,0.0295498293,0.0660754271,False,2024-08-26,34495.0165107149,0.1050188252,15710592.559822325,40.8523230028,Earth
54471063,54471063,(2024 RV15),22.73,0.0756057762,0.1690596552,False,2024-08-26,45355.5094594525,0.237634947,35549681.90876289,92.439994383,Earth
3646738,3646738,(2013 QH11),19.68,0.3080030213,0.6887156928,False,2024-08-27,121645.847884793,0.3236419717,48416149.608920276,125.8967269913,Earth
3674498,3674498,(2014 NC39),21.83,0.1144339731,0.2558821427,False,2024-08-27,33567.4595152752,0.4621275015,69133289.8928218,179.7675980835,Earth
3745994,3745994,(2016 EP84),27.4,0.0088014652,0.0196806745,False,2024-08-27,21453.5745124404,0.3535958879,52897191.670598775,137.5488003931,Earth
3873205,3873205,(2019 TL),24.24,0.0377185489,0.0843412394,False,2024-08-27,43276.6025828035,0.2867482488,42896927.246710055,111.5450687832,Earth
54053733,54053733,(2020 RL),25.1,0.0253837029,0.0567596853,False,2024-08-27,29589.2987668754,0.0312948513,4681643.096446731,12.1736971557,Earth
54144376,54144376,(2021 JB4),23.38,0.0560473362,0.1253256538,False,2024-08-27,55185.29724901,0.2565183074,38374592.40304524,99.7856215786,Earth
54297802,54297802,(2022 QT5),25.84,0.0180532326,0.0403682552,False,2024-08-27,52497.2741749204,0.1451849064,21719352.75358937,56.4769285896,Earth
